lat,lon,ways,tags
1.26718,103.82396,"[54139144, 364599226, 862932969]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}, {'highway': 'steps', 'incline': 'down'}, {'highway': 'footway', 'incline': 'down'}]"
1.26707,103.824,"[54139144, 862932969]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}, {'highway': 'footway', 'incline': 'down'}]"
1.26699,103.82402,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.2668,103.82399,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.26675,103.82398,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.26667,103.82391,"[54139144, 866146640]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}, {'highway': 'footway'}]"
1.26655,103.82378,"[54139144, 866146640]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}, {'highway': 'footway'}]"
1.26646,103.82365,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.26641,103.82348,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.2664,103.82341,[54139144],"[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}]"
1.26635,103.82321,"[54139144, 866146639]","[{'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt'}, {'highway': 'footway'}]"
1.2663,103.82314,[866146639],[{'highway': 'footway'}]
1.26624,103.82311,[866146639],[{'highway': 'footway'}]
1.26609,103.8231,"[661874847, 866146639]","[{'covered': 'yes', 'highway': 'footway'}, {'highway': 'footway'}]"
1.26593,103.8231,"[637374804, 654424460, 661874847, 676613548]","[{'highway': 'primary', 'lanes': '5', 'maxspeed': '60', 'name': 'Telok Blangah Road', 'name:zh': '直落布兰雅路', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'through|through|right|right|right'}, {'highway': 'primary', 'lanes': '4', 'maxspeed': '60', 'name': 'Telok Blangah Road', 'name:zh': '直落布兰雅路', 'oneway': 'yes', 'surface': 'asphalt', 'turn:lanes': 'left;through|through|right|right'}, {'covered': 'yes', 'highway': 'footway'}, {'highway': 'residential', 'lanes': '2', 'lanes:backward': '1', 'lanes:forward': '1', 'maxspeed': '50', 'name': 'Temenggong Road', 'name:zh': '天猛公路', 'surface': 'asphalt', 'turn:lanes:backward': 'left'}]"
1.26594,103.82318,"[661874847, 866146640]","[{'covered': 'yes', 'highway': 'footway'}, {'highway': 'footway'}]"
1.26607,103.82317,"[661874847, 866146640]","[{'covered': 'yes', 'highway': 'footway'}, {'highway': 'footway'}]"
1.26608,103.82317,"[661874847, 866146640]","[{'covered': 'yes', 'highway': 'footway'}, {'highway': 'footway'}]"
1.26623,103.82318,[866146640],[{'highway': 'footway'}]
