Tag,Count
"('name:zh', '佩尔顿水道公园连道')",2
"('name', 'Jalan Bukit Merah')",2
"('note', 'Maybe Not Used Currently')",2
"('destination:ref:to', 'SLE')",2
"('name', 'Sentosa Gateway Tunnel')",2
"('name', 'New Bridge Road')",2
"('height', '40')",2
"('turn:lanes', 'left|left|through|right')",2
"('name:zh', '惹兰红山')",2
"('leaf_type', 'mixed')",2
"('motor_vehicle', 'yes')",2
"('turn:lanes', 'left;through|none|none|none')",2
"('addr:postcode', '238842')",2
"('width', '1.2')",2
"('surface', 'dirt/sand')",2
"('addr:housenumber', '22')",2
"('name:zh', '临谷坪')",2
"('motor_vehicle', 'private')",2
"('addr:housenumber', '160')",2
"('turn:lanes', 'none|through|through|through;right')",2
"('parking:lane:right', 'parallel')",2
"('parking:condition:right:vehicles', 'motorcar')",2
"('cycleway:surface', 'asphalt')",2
"('name', 'Orchard Point')",2
"('name', 'Plaza Singapura Forecourt')",2
"('name', 'Edgefield Plains')",2
"('turn:lanes', 'left|left;through|through|through|through')",2
"('loc_name:zh', '单边街')",2
"('name:zh', '临原坪')",2
"('landuse', 'forest')",2
"('name', 'Upper Pickering Street')",2
"('name:zh', '必麒麟街上段')",2
"('leaf_cycle', 'mixed')",2
"('building', 'retail')",2
"('turn:lanes', 'left|left|through|through|through|right')",2
"('addr:housename', 'Orchard Point')",2
"('name', 'Edgedale Plains')",2
"('turn:lanes', 'left;through|through|through|through;right|right')",2
"('note', 'estimated')",2
"('name', 'Compassvale Street')",2
"('name', 'Lorong Ah Soo')",2
"('name:en', 'Dhoby Ghaut')",2
"('name:zh', '罗弄阿苏')",2
"('name', 'Dhoby Ghaut')",2
"('start_date', '1925')",2
"('name', 'Paya Lebar Walk')",2
"('name', 'East Coast Drive')",2
"('name', 'Barker Road')",2
"('name', 'Jalan Buloh Perindu')",2
"('name', 'Rivervale Crescent')",2
"('short_name', 'MDIS House')",2
"('name', 'Paya Lebar Park Connector')",2
"('name', 'Jalan Merdu')",2
"('underground', 'station')",2
"('parking:lane:left', 'perpendicular')",2
"('parking:condition:left:vehicles', 'motorcycle')",2
"('wikidata', 'Q3234475')",2
"('name', 'Compassvale Road')",2
"('name', 'Tanjong Katong Road')",2
"('destination', 'Lorong Ah Soo;Hougang Avenue 1,3')",2
"('name:ms', 'Dhoby Ghaut')",2
"('name:ta', 'டோபி காட்')",2
"('destination:street', 'Hougang Avenue 10;Upper Serangoon Road;Jln Eunos')",2
"('station', 'subway')",2
"('railway', 'station')",2
"('name:zh', '勿洛公园连道')",2
"('name', 'Swiss Cottage Estate')",2
"('name', 'Bedok Park Connector')",2
"('name:zh', '实乞纳公园连道')",2
"('name', 'Siglap Park Connector')",2
"('name', 'Bedok North Street 2')",2
"('destination', 'Hougang Avenue 3')",2
"('name', 'Bedok Central')",2
"('public_transport', 'station')",2
"('operator', 'SMRT (NSL/CCL)/SBS Transit (NEL)')",2
"('name', 'Tampines Road to Upper Serangoon Road Shortcut')",2
"('width', '3 m')",2
"('name', 'Hougang B24')",2
"('network', 'North South Line (NSL)/North East Line (NEL)/Circle Line (CCL)')",2
"('name:zh', '后港B24')",2
"('name:zh', '多美歌')",2
"('wikipedia', 'en:Dhoby Ghaut MRT station')",2
"('turn:lanes', 'left|through|through|through;right')",2
"('name:zh', '森路')",2
"('destination', 'Mountbatten Road;Stadium Boulevard')",2
"('name:zh', '史丹福路')",2
"('name', 'Punggol Field')",2
"('name', 'Stamford Road')",2
"('name:zh', '巴耶利峇公园连道')",2
"('turn:lanes', 'none|through|through|through|right|right')",2
"('name:zh', '总统府前院')",2
"('old_name', 'Old City Limit')",2
"('source', 'http://www.istana.gov.sg/the-istana/ceremonial-guards')",2
"('old_name', 'SMA House')",2
"('name', 'High Street')",2
"('destination', 'Punggol Way')",2
"('name:en', 'Sime Road')",2
"('name', 'MDIS House')",2
"('name:en', 'Punggol Central')",2
"('turn:lanes', 'left|through|through|through|through;right|right')",2
"('building', 'school')",2
"('name', 'Lorong 22 Geylang')",2
"('stroller', 'yes')",2
"('name:zh', '芽笼22巷')",2
"('name', 'Arab Street')",2
"('subway', 'yes')",2
"('name', 'Tampines Street 45')",2
"('turn:lanes', 'left|none')",2
"('name', 'Istana Domain Forecourt')",2
"('name', 'Lorong 6 Geylang')",2
"('destination', 'Guillemard Road')",2
"('destination', 'Sims Avenue')",2
"('name', 'Tampines Central 1')",2
"('ref', 'MDIS House')",2
"('turn:lanes', 'left;through|through|through|through;right|right|right')",2
"('turn:lanes', 'left|left;through|through|through|through;right|right|right')",2
"('destination:ref:to', 'TPE')",2
"('name', 'Tampines Street 42')",2
"('destination:ref', 'PIE;KPE')",2
"('turn:lanes', 'left;through|through|through|through|through|through|through')",2
"('noexit', 'yes')",2
"('source', 'GPS & Yahoo aerial images;Yahoo aerial images')",2
"('name', 'Tampines Street 21')",2
"('turn:lanes', 'none|none|through;right')",2
"('bridge:name', ""Sir Arthur's Bridge"")",2
"('name:zh', '榜鹅场')",2
"('destination', 'Mountbatten Road')",2
"('name', 'Boon Lay Place Terrace Garden')",2
"('fixme', 'continue')",2
"('name', 'Jurong West Avenue 5')",2
"('name', 'Woodlands Drive 71')",2
"('name', 'Jurong West Street 64')",2
"('destination:to', 'Upper Jurong Road')",2
"('turn:lanes', 'through;right|right')",2
"('name:zh', '海军部路')",2
"('name', 'CleanTech View')",2
"('surface', 'grass_paver')",2
"('name', 'Pan Island Expressway')",2
"('name:en', 'Admiralty Road')",2
"('name', 'Jurong West Street 52')",2
"('name:zh', '甘巴士道')",2
"('name', 'Jurong West Street 41')",2
"('turn:lanes', 'left;through;right|right')",2
"('name', 'Marsiling Industrial Road 3')",2
"('name:zh', '武吉巴督公园连道')",2
"('name', 'Bukit Batok Park Connector')",2
"('name:zh', '武吉巴督西3道')",2
"('name', 'Bukit Batok West Avenue 3')",2
"('name:zh', '武吉巴督中路')",2
"('name', 'Rosewood Drive')",2
"('name', 'Woodlands Avenue 6')",2
"('name', 'Gambas Avenue')",2
"('destination:ref:to', 'SLE;KJE;PIE')",2
"('fixme', 'is road divided?')",2
"('operator', 'National Parks Board')",2
"('name', 'Jalan Ulu Seletar')",2
"('name', 'Yishun Street 61')",2
"('name', 'Yishun Ring Road')",2
"('name', 'Yishun Avenue 9')",2
"('name', 'Canberra Walk')",2
"('sidewalk:right', 'separate')",2
"('traffic_signals:sound', 'yes')",2
"('turn:lanes', 'left|through|through|through|through|right')",2
"('turn:lanes', 'none|none|through|right')",2
"('name', 'Sembawang Crescent')",2
"('name', 'Enabling Business Hub @ Jurong')",2
"('description', 'Developed by SG Enable, Enabling Business Hubs bring training and employment opportunities for persons with disabilities closer to their homes.')",2
"('building:levels', '1')",2
"('addr:street', 'Yuan Ching Road')",2
"('addr:postcode', '619606')",2
"('addr:housenumber', '111A')",2
"('name', 'Tah Ching Road')",2
"('name:zh', '永光路')",2
"('name', 'Yung Kuang Road')",2
"('destination:ref', 'BKE')",2
"('destination', 'Woodlands Avenue 3;Woodlands Town')",2
"('turn:lanes', 'left;through|through|through;right')",2
"('turn:lanes', 'left|left|through|through')",2
"('destination:ref', 'KJE')",2
"('name', 'Dairy Farm Crescent')",2
"('name', 'Dairy Farm Heights')",2
"('addr:street', 'Dairy Farm Heights')",2
"('addr:postcode', '677670')",2
"('destination:ref:to', 'BKE')",2
"('destination:street', 'Woodlands Road')",2
"('name', 'Choa Chu Kang East Flyover')",2
"('addr:housenumber', '9')",2
"('name:zh', '蔡厝港东立交桥')",2
"('turn:lanes:forward', 'through|right')",2
"('name', 'Pending Road')",2
"('turn:lanes', 'left|left;through|through|through;right|right')",2
"('name', 'Choa Chu Kang Avenue 4')",2
"('residential', 'HDB')",2
"('name', 'Choa Chu Kang Central')",2
"('name', 'Choa Chu Kang Avenue 1')",2
"('name', 'Teck Whye Avenue')",2
"('turn:lanes:forward', 'left;through|right')",2
"('name', 'Senja Road')",2
"('name', 'Choa Chu Kang North 5')",2
"('name', 'Jalan Remaja')",2
"('name', 'Woodlands Industrial Park D Street 1')",2
"('name', 'Burgundy Crescent')",2
"('name', 'Kranji Road')",2
"('name:zh', '克兰芝路')",2
"('name', 'Bukit Batok Street 31')",2
"('name', 'Bukit Batok Street 52')",2
"('name', 'Turf Club Avenue')",2
"('name', 'Regent Heights')",2
"('maxspeed', '20')",2
"('name', 'Bukit Batok East Avenue 4')",2
"('name:zh', '赛马公会道')",2
"('name:ms', 'Koridor Kereta Api')",2
"('source', 'gps')",2
"('name', 'Toh Tuck Rise')",2
"('note', 'Between Tanjong Pagar & Woodlands. Closed 1 July 2011, track removed by Sept 2011. Section closed from 15 Dec 2021 to 22 Jun 2022 for construction of pavement')",2
"('turn:lanes:forward', 'left;through|through')",2
"('turn:lanes:backward', 'left|through;right')",2
"('name', 'Toh Yi Drive')",2
"('name', 'Sungei Kadut Street 1')",2
"('width', '0.5 m')",2
"('name', 'Choa Chu Kang Crescent')",2
"('turn:lanes:backward', 'left;right|right')",2
"('opening_hours', '24/7')",2
"('website', 'https://www.sgenable.sg/your-first-stop/hiring-employment/employers/employ#enabling-business-hubs--ebhs-')",2
"('name:zh', '春叶自然公园')",2
"('turn:lanes', 'left|left;through|through|through|right')",2
"('name', 'Yio Chu Kang Crescent')",2
"('name', 'Ang Mo Kio Avenue 6')",2
"('belisha_beacon', 'yes')",2
"('name:zh', '宏茂桥6道')",2
"('name', 'Lentor Road')",2
"('building:part', 'yes')",2
"('name', 'Ang Mo Kio Street 31')",2
"('name', 'Venus Drive')",2
"('name', 'Morse Road')",2
"('name', 'Ang Mo Kio Street 32')",2
"('name', 'Lentor Gardens')",2
"('name:zh', '宏茂桥公园连道')",2
"('name', 'Ang Mo Kio Park Connector')",2
"('name', 'Ghim Moh Link')",2
"('crossing:markings', 'zebra')",2
"('name', 'Alexandra Park Connector')",2
"('destination', 'Yio Chu Kang Road;Upper Serangoon Road')",2
"('name', 'Ang Mo Kio Street 66')",2
"('destination', 'Yio Chu Kang Road')",2
"('destination:street', 'Yio Chu Kang Interchange')",2
"('name', 'SpringLeaf Nature Park')",2
"('name:zh', '亚历山大公园连道')",2
"('name', 'Tanglin Road')",2
"('name:zh', '停车场C')",2
"('name:zh', '东陵路')",2
"('name', 'Seletar Road')",2
"('name:zh', '盛港西路')",2
"('name', 'Sengkang West Road')",2
"('name', 'Carpark C')",2
"('name', 'Jalan Selaseh')",2
"('name', 'Bukit Chermin Road')",2
"('name', 'Albert Winsemius Lane')",2
"('name:zh', '莫斯路')",2
"('name', 'West Coast Way')",2
"('turn:lanes', 'left|none|none|none|none')",2
"('name:zh', '玛利蒙巷')",2
"('name', 'Sin Ming Road')",2
"('name', 'West Coast Highway')",2
"('name:zh', '西海岸大路')",2
"('name', 'Carpark B')",2
"('name', 'Marymount Lane')",2
"('name', 'West Coast Vale')",2
"('destination', 'Jurong Town Hall Road;West Coast Road')",2
"('name:zh', '停车场B')",2
"('turn:lanes', 'slight_left;slight_right|through|through;right')",2
"('turn:lanes', 'none|none|none')",2
"('dog', 'leashed')",2
"('destination', 'Clementi Avenue 2;Commonwealth Avenue West;Tuas')",2
"('name', 'Clementi Avenue 5')",2
"('name:zh', '金文泰5道')",2
"('name', 'Old Yio Chu Kang Road')",2
"('name', 'Thong Soon Green')",2
"('name', 'Jalan Teck Whye')",1
"('name', 'Hougang Avenue 9')",1
"('turn:lanes:backward', 'through;right|right')",1
"('name', 'Serangoon North Avenue 5')",1
"('name', 'Windsor Park Road')",1
"('name', 'Buangkok Park Connector')",1
"('destination', 'Woodlands Road;Johor')",1
"('name:en', 'Sungei Kadut Way')",1
"('destination', 'woodlands Road Johor')",1
"('name', 'Edgefield Walk')",1
"('turn:lanes', 'slight_left;slight_right|through;right')",1
"('step_count', '10')",1
"('name:zh', '万国公园连道')",1
"('turn:lanes:backward', 'left|through;right|right')",1
"('destination', 'Yio Chu Kang Road;Upper Thomson Road')",1
"('destination', 'Upper Thomson Road')",1
"('name', 'Ang Mo Kio Street 51')",1
"('parking', 'service_aisle')",1
"('turn:lanes', 'none|through|through|right')",1
"('turn:lanes', 'none|through|through|none')",1
"('name', 'Jasmin Road')",1
"('tur', 'through|through|through|right')",1
"('destination', 'Choa Chu Kang Drive;Avenue 1;Avenue 3;Avenue4')",1
"('name', 'Choa Chu Kang Loop')",1
"('destination', 'Sengkang East Road')",1
"('name:zh', '双溪加株大道')",1
"('name', 'Ang Mo Kio Industrial Park 2')",1
"('name', 'Ang Mo Kio Avenue 12')",1
"('turn:lanes', 'left|left|through|through|right')",1
"('destination', 'Ang Mo Kio Avenue 3')",1
"('name', 'Jalan Tambur')",1
"('name:zh', '布莱德路')",1
"('turn:lanes', 'left;through;right|right|right')",1
"('destination', 'Punggol Road;Tampines Expressway')",1
"('name', 'Woodlands (Ave 3) Park Connector')",1
"('name', 'Jalan Kelulut')",1
"('name', 'Escalator')",1
"('name', 'Woodland Drive 75')",1
"('turn:lanes', 'left|left;through|through|right')",1
"('name:zh', '三巴旺公园连道')",1
"('name', 'Sembawang Park Connector')",1
"('barrier', 'gate')",1
"('width', '1.5')",1
"('image', 'http://storage9.openstreetcam.org/files/photo/2018/9/9/lth/1287853_b5e1c_609.jpg')",1
"('survey:date', '2018-09-09')",1
"('name', 'Springleaf Road')",1
"('name', 'Jelapang Road')",1
"('turn:lanes', 'left|none|none|right')",1
"('name:zh', '坎贝拉路')",1
"('name', 'Canberra Road')",1
"('sidewalk:left', 'no')",1
"('name', 'Montreal Link')",1
"('name', 'Springleaf PCN')",1
"('name:zh', '新邦基里公园连道')",1
"('name', 'Simpang Kiri Park Connector')",1
"('name', 'Yishun Industrial Park A')",1
"('name:zh', '春叶公园连道')",1
"('name', 'Yishun Street 31')",1
"('name', 'Springside Road')",1
"('name', 'Springside Park')",1
"('name', 'Yio Chu Kang Drive')",1
"('name', 'Woodlands Drive 40')",1
"('name', 'Hougang Street 61')",1
"('name', 'Woodlands Street 83')",1
"('crossing', 'bridge')",1
"('name', 'Jalan Redop')",1
"('name', 'Serangoon Viaduct')",1
"('name:zh', '实龙岗高架桥')",1
"('name', 'Dedap Link')",1
"('name:zh', '兀兰3道公园连道')",1
"('name', 'Dedap Road')",1
"('name', 'Begonia Road')",1
"('name', 'Tamarind Road')",1
"('destination:ref', 'CTE;PIE')",1
"('destination:to', 'Upper Thomson Road')",1
"('name', 'Paya Lebar Crescent')",1
"('name', 'Marsiling Industrial Road 8')",1
"('name', 'Jalan Kelichap')",1
"('name', 'Jalan Lokam')",1
"('name', 'Marsiling Industrial Road 5')",1
"('name', 'Marsiling Industrial Road 10')",1
"('name', 'Ang Mo Kio Street 64')",1
"('name:zh', '兀兰北海岸路')",1
"('bus', 'yes')",1
"('turn:lanes', 'left|through;right|right')",1
"('turn:lanes:backward', 'left|left;right')",1
"('turn:lanes:forward', 'none')",1
"('width', '1.8')",1
"('survey:date', '2018-06-25')",1
"('name', 'Senja Link')",1
"('name', 'Clarke Quay')",1
"('alt_name', '柴船头')",1
"('turn:lanes', 'none|none|through|through')",1
"('tactile_paving', 'incorrect')",1
"('surface', 'fine_gravel')",1
"('turn:lanes', 'left|left;through|through|through|through;right|right')",1
"('name:zh-Hant', '合樂路')",1
"('name:zh-Hans', '合乐路')",1
"('name', 'Havelock Road')",1
"('name', 'Queensway')",1
"('name:zh', '女皇大道')",1
"('name', 'Havelock Square')",1
"('turn:lanes', 'left;through|through|through|through;right')",1
"('crossing:island', 'no')",1
"('start_date', '1973')",1
"('building:colour', '#99cc99')",1
"('name', 'Park Crescent')",1
"('name:zh', '珍珠山台')",1
"('name', 'West Coast Grove')",1
"('name:zh', '克拉码头')",1
"('name:zh', '赵芳路')",1
"('turn:lanes:forward', 'right|right')",1
"('building:material', 'stone')",1
"('name', 'Westgate')",1
"('name:en', 'Westgate')",1
"('name:zh', '西城')",1
"('opening_hours', 'Mo-Su,PH 10:00-22:00')",1
"('operator', 'CapitaLand Ltd')",1
"('shop', 'mall')",1
"('wikidata', 'Q17054930')",1
"('wikimedia_commons', 'Category:Westgate (Singapore)')",1
"('wikipedia', 'en:Westgate (Singapore)')",1
"('width', '6')",1
"('emergency', 'yes')",1
"('name', 'Loke Yew Street')",1
"('surface', 'gravel')",1
"('turn:lanes', 'none|through|through|through|right')",1
"('turn:lanes', 'left|left|left;right|right')",1
"('tracktype', 'grade4')",1
"('name', ""Pearl's Hill Terrace"")",1
"('name', 'Teo Hong Road')",1
"('building:colour', '#8b7f79')",1
"('name:zh', '金榜路')",1
"('image', 'https://images.mapillary.com/6_NPHRUTUiYOgkj6KEsCVA/thumb-2048.jpg')",1
"('mapillary', '497586764928338')",1
"('residential', 'condominium')",1
"('name', 'Highline Residences')",1
"('construction', 'residential')",1
"('turn:lanes:backward', 'through|through|right')",1
"('name', 'Jewel Box')",1
"('building', 'public')",1
"('image', 'https://images.mapillary.com/nzyIwrFOd4atZwbSNlx4bg/thumb-2048.jpg')",1
"('mapillary', '469148464366046')",1
"('name', 'Faber Peak')",1
"('name:zh', '花柏山顶')",1
"('note', 'add exact curves')",1
"('destination', 'Lower Delta Road;Telok Blangah Road')",1
"('amenity', 'shelter')",1
"('bin', 'yes')",1
"('name', 'Telok Blangah Rise')",1
"('name', 'Kim Pong Road')",1
"('turn:lanes', 'left|left|through;right|right')",1
"('name', 'Strathmore Road')",1
"('step_count', '15')",1
"('name', 'Princess Anne Close')",1
"('name', 'Henderson Crescent')",1
"('name', 'Depot Road')",1
"('name:zh', '德普路')",1
"('name', 'Telok Blangah Heights')",1
"('turn:lanes', 'through|through|through|through|through;right')",1
"('sidewalk:left', 'yes')",1
"('building', 'hotel')",1
"('addr:street', 'Tiong Bahru Road')",1
"('addr:postcode', '168733')",1
"('addr:housenumber', '50')",1
"('tourism', 'hotel')",1
"('name', 'Link Hotel')",1
"('name:zh', '忠坡路')",1
"('name', 'Tiong Poh Road')",1
"('source', 'bing')",1
"('note', 'Temporarily closed')",1
"('building:levels', '5')",1
"('addr:street', 'Gateway Drive')",1
"('turn:lanes:backward', 'left|through|right')",1
"('turn:lanes', 'left|through|right|right')",1
"('image', 'http://storage8.openstreetcam.org/files/photo/2018/6/24/lth/1254851_4bf47_2215.jpg')",1
"('name', 'Chun Tin Road')",1
"('width', '0.6')",1
"('name', 'Tampines Street 24')",1
"('name', 'Toh Tuck Drive')",1
"('name', 'Tampines Street 41')",1
"('access', 'destination')",1
"('name', 'Highgate Walk')",1
"('name', 'Tampines Central 5')",1
"('turn:lanes:forward', 'left|left;right')",1
"('name', 'Tampines Street 12')",1
"('name', 'Burgundy Rise')",1
"('turn:lanes', 'none|none|right|right')",1
"('change:lanes', 'no|yes|yes|yes')",1
"('name', 'Tampines Avenue 3')",1
"('name', 'Bukit Batok West Park Connector')",1
"('name:zh', '武吉巴督西公园连道')",1
"('name', 'Shamah Terrace')",1
"('destination', 'Tampines Ave 7')",1
"('name', 'Bukit Batok Driving Centre')",1
"('name', 'Tampines Expressway')",1
"('alt_name:zh', 'PCN')",1
"('name:zh', '哈鲁士连路')",1
"('name', 'Halus Link')",1
"('destination:to', 'Pasir Ris Drive 12')",1
"('destination', 'Pasir Ris Industrial Drive 1;Pasir Ris Farmway 3;Pasir Ris Coast Industrial Park 1-3,6')",1
"('name', 'Bukit Panjang Park Connector')",1
"('name:zh', '武吉班让公园连道')",1
"('turn:lanes', 'left|left;through|right')",1
"('name', 'Bangkit Road')",1
"('service', 'emergency_access')",1
"('destination:ref:to', 'PIE')",1
"('destination', 'Tampines Ave 12;Tampines Town')",1
"('name', 'Pasir Ris Street 11')",1
"('name', 'Pasir Ris Drive 6')",1
"('opening_date', '2028-06-30')",1
"('step_count', '56')",1
"('name:zh', '淡滨尼快速公路')",1
"('name', 'Bukit Batok West Avenue 7')",1
"('name', 'Heavy Vehicle Car Park')",1
"('addr:postcode', '608532')",1
"('name', 'Nanyang Link')",1
"('source', 'Yahoo Aerial Imagery')",1
"('name', 'Chapel Close')",1
"('fixme', 'is name official?')",1
"('name', 'Lakepoint Drive')",1
"('name', 'Marshall Road')",1
"('name', 'Ceylon Road')",1
"('name', 'Jurong Park Connector')",1
"('name:zh', '裕廊公园连道')",1
"('kerb', 'flush')",1
"('name', 'Corporation Rise')",1
"('name', 'Yung Sheng Road')",1
"('name:zh', '永生路')",1
"('name:zh', '裕廊东中路')",1
"('fixme', 'location from Bing/GPS')",1
"('name', 'Gateway Drive')",1
"('note', 'from survey, but not (yet) on Bing')",1
"('addr:housenumber', '3')",1
"('name:zh', '南洋连道')",1
"('name', 'Peng Kang Avenue')",1
"('name:zh', '重型车辆停车场')",1
"('name:zh', '南洋径')",1
"('name', 'HometeamNS Adventure Centre')",1
"('tourism', 'camp_site')",1
"('landuse', 'religious')",1
"('name', 'Bukit Batok West Avenue 4')",1
"('way', '512870290')",1
"('turn:lanes', 'left|left;through;right')",1
"('turn:lanes:forward', 'left|left;through;right')",1
"('turn:lanes', 'none|right')",1
"('name', 'Jurong East Street 32')",1
"('lanes:forward', '3')",1
"('name', 'Jurong West Street 42')",1
"('turn:lanes:forward', 'left|left;through|right')",1
"('name', 'Jurong West Avenue 4')",1
"('surface', 'clay')",1
"('destination', 'Jalan Boon Lay')",1
"('destination', 'Jalan Bahar')",1
"('name', 'Nanyang Walk')",1
"('cycleway', 'no')",1
