lat,lon,nodes,distance
20.995482159778476,105.86770428344607,"[10284870824, 10284859796]",1.871808
20.995635883882642,105.86771274916828,"[10284870824, 10284859795]",2.807712
20.995806958526373,105.86771727539599,"[10284870824, 10284859795]",3.223669
20.99593478254974,105.86770587600768,"[10284870824, 10284859795]",2.183776
20.99604525603354,105.86769204586744,"[10284870824, 10284859795]",0.727925
20.99614977836609,105.8676927164197,"[10284870824, 10284859795]",0.831915
20.99616209976375,105.86768835783005,"[10284870824, 10284859795]",0.311968
20.996204931288958,105.86767989210784,"[10284870824, 10284859795]",0.519947
20.996264526620507,105.86763789877295,"[10284870824, 10284859795]",4.887499
20.99628179334104,105.86764167062938,"[10284870824, 10284859795]",4.471541
20.99632672034204,105.8676287624985,"[10284870824, 10284859795]",5.823403
20.996340299025178,105.86762381717563,"[10284870824, 10284859795]",6.23936
20.996357230469584,105.86760638281703,"[10284870825, 5710080967]",4.991488
20.996368546038866,105.86758308112621,"[10284870825, 5710080967]",2.599733
20.996385645121336,105.86758676916361,"[10284870825, 5710080967]",3.015691
20.996414562687278,105.86758769117296,"[10284870819, 5710080967]",3.11968
20.996470553800464,105.86761426180601,"[10284870819, 5710080967]",5.928426
20.996524030342698,105.8676232304424,"[10284870824, 10284859795]",6.343349
20.99665897898376,105.86773747578263,"[10284859794, 10284870818]",5.407445
20.996656799688935,105.86784333921969,"[10284870821, 10284859790]",13.838904
20.996628552675247,105.86788474582136,"[10284859789, 10284870821]",16.938818
20.996620589867234,105.86790603585541,"[10284859789, 10284870821]",17.824508
20.996565269306302,105.86792665533721,"[10284859789, 10284870821]",24.024337
20.99656032398343,105.86794023402035,"[10284859789, 10284870821]",24.577893
20.996504751965404,105.86795129813254,"[10284870824, 10284859795]",27.765151
20.99647616967559,105.86795465089381,"[10284870824, 10284859795]",28.181109
20.996267376467586,105.86796713992953,"[10284870824, 10284859795]",29.324991
20.996139468625188,105.86799236945808,"[10284870824, 10284859795]",31.924916
20.99607459269464,105.86804274469614,"[10284870824, 10284859795]",37.228345
20.99599295295775,105.86812547408044,"[10284870824, 10284859795]",45.755439
20.995981888845563,105.86813075467944,"[10284870824, 10284859795]",46.379374
20.995966717600822,105.86811298504472,"[10284870824, 10284859795]",44.507571
20.995807880535722,105.86809613741934,"[10284870824, 10284859795]",42.635769
20.995713165029883,105.86814475245774,"[10284870902, 5629422897]",47.17878
20.995693635195494,105.86815439164639,"[10284870902, 5629422897]",45.889662
20.995685420930386,105.8681515417993,"[10284870902, 5629422897]",45.952544
20.99567921832204,105.8681589178741,"[10284870902, 5629422897]",45.146514
20.995615851134062,105.86821993812919,"[10284870902, 5629422897]",38.507259
20.99553815089166,105.86813469417393,"[10284870824, 10284859796]",46.691341
20.99533145315945,105.86814936250448,"[10284870824, 10284859796]",48.043198
20.995301697403193,105.86816998198628,"[10284870824, 10284859796]",50.226969
20.99528845399618,105.86820468306541,"[10284859797, 5642646226]",52.145093
20.995235396549106,105.8682551421225,"[10284859797, 5642646226]",46.388122
20.995198348537087,105.86827215738595,"[10284859797, 5642646226]",42.291818
20.995080498978496,105.86821331642568,"[10284859797, 5642646226]",29.117239
20.99498544819653,105.86811114102602,"[10284859797, 5642646226]",18.599777
20.994912693277,105.86804182268679,"[10284859797, 5642646226]",10.628278
20.994850834831595,105.86799748241901,"[10284859797, 5642646226]",3.764182
20.994764668866992,105.86803536862135,"[10284859797, 5642646226]",5.756984
20.994575824588537,105.8679345343262,"[10284870827, 10284859798]",25.373638
20.994385136291385,105.86776773445308,"[10284870827, 10284859798]",8.111168
20.994231244549155,105.86777368560433,"[11173421914, 5629422888]",3.223669
20.99426527507603,105.86796655319631,"[11173421914, 5629422888]",16.847727
20.994269298389554,105.86805079132318,"[8333875616, 8333774422]",17.606978
20.994282960891724,105.86812027730048,"[8333875616, 8333774422]",10.51766
20.99426804110408,105.8681623544544,"[8333875616, 8333774422]",8.527673
20.994286397472024,105.86812413297594,"[8333875616, 8333774422]",9.989371
20.99429838359356,105.86818557232618,"[8333875616, 8333774422]",4.397762
20.99427298642695,105.86819764226675,"[8333875616, 8333774422]",6.694565
20.9942686278373,105.86820065975189,"[8333875616, 8333774422]",7.10457
20.994292935356498,105.86814265698195,"[8333875616, 8333774422]",7.907658
20.99430282600224,105.8681277371943,"[8333875616, 8333774422]",8.764834
20.994289750233293,105.86808792315423,"[8333875616, 8333774422]",13.161848
20.994262844324112,105.86808339692652,"[8333875616, 8333774422]",14.955296
20.99413719959557,105.86805774830282,"[8333875616, 8333774422]",26.603178
20.994087159633636,105.86807258427143,"[5629422889, 11173421914]",30.166498
20.993995377793908,105.86809546686709,"[5629422889, 11173421914]",36.944011
20.99399688653648,105.86811943911016,"[8333875616, 8333774422]",38.283327
20.994013817980886,105.86814894340932,"[8333875616, 8333774422]",35.810839
20.99402043968439,105.86814458481967,"[8333875616, 8333774422]",35.228423
20.99396511912346,105.86807233281434,"[5629422890, 5629422889]",36.554764
20.9939699806273,105.8680965565145,"[5629422890, 5629422889]",38.47198
20.993945924565196,105.86818708106875,"[10284870900, 5629422901]",41.454035
20.9937506262213,105.86813922040164,"[10284870854, 10284859799]",47.319808
20.993561949580908,105.86803805083036,"[10284870851, 10284870850]",34.836426
20.993545353412628,105.86801927536726,"[10284870851, 10284870850]",32.860628
20.993529092520475,105.86801609024405,"[10284870851, 10284870850]",32.54866
20.993397664278746,105.86804961785674,"[10284870814, 10284870813]",20.640238
20.993319880217314,105.86804064922035,"[10284870811, 10284870810]",15.390266
20.99320739507675,105.86794509552419,"[10284870811, 10284870810]",2.767781
20.99322482943535,105.8677717577666,"[10284859807, 10284859806]",3.189703
20.993389785289764,105.86767645552754,"[10284859803, 10284859802]",1.063206
20.99356798455119,105.86768299341202,"[10284870854, 10284870851]",0.110711
20.993567733094096,105.86768433451653,"[10284870854, 10284870851]",0.110711
20.99353462457657,105.86768366396427,"[10284870854, 10284859801]",0.311968
20.993456756696105,105.86765633895993,"[10284870850, 10284870849]",1.107112
20.993448458611965,105.86764703504741,"[10284870850, 10284870849]",2.103513
20.993411242961884,105.8675957378,"[10284870848, 10284859802]",1.660668
20.99339841865003,105.8675819914788,"[10284870848, 5629422872]",1.247872
20.993367740884423,105.86749984882772,"[10284859786, 10284870847]",6.343349
20.993399089202285,105.8674839232117,"[10284870848, 10284870847]",2.989203
20.993459774181247,105.86747663095593,"[10284870850, 10284870849]",0.88569
20.993479723110795,105.86747646331787,"[10284870850, 10284870849]",1.328535
20.993522638455033,105.86746263317764,"[10284870853, 10284870847]",2.391755
20.993533954024315,105.8674580231309,"[10284870853, 10284870847]",1.871808
20.993566224351525,105.8674405887723,"[10284870853, 10284870847]",0.103989
20.993551639840007,105.86743111722171,"[10284870853, 10284870847]",0.935904
20.993374194949865,105.86743078194559,"[10284859786, 10284870847]",0.831915
20.99326833151281,105.86742416024208,"[10284870883, 10284870884]",1.04577
20.993225248530507,105.86739121936262,"[10284870881, 10284870882]",1.449694
20.993198426440358,105.86736531928182,"[10284870880, 10284870881]",0.110711
20.99319465458393,105.86730698123574,"[10284870878, 10284870880]",0.332134
20.993203623220325,105.86724302731454,"[10284870878, 10284870880]",1.439246
20.99320244975388,105.86709936149418,"[10284870878, 10284870880]",1.328535
20.993157271295786,105.86688729934394,"[10284870877, 10284870878]",3.542759
20.993154421448708,105.8668586332351,"[10284870877, 10284870878]",3.874893
20.99311058409512,105.86669334210455,"[5629422913, 6684871875]",3.210626
20.993093736469746,105.86648412980139,"[5629422913, 6684871875]",1.439246
20.99310413002968,105.86637835018337,"[5629422913, 6684871875]",2.65707
20.993102537468076,105.86627525277436,"[5629422913, 6684871875]",2.546358
