lat,lon,nodes,distance
20.99361735396087,105.8693159557879,"[5739101752, 5629422900]",0.0
20.993600841611624,105.86928309872746,"[5739101752, 5629422900]",1.77138
20.99360159598291,105.86927823722363,"[5739101752, 5629422900]",1.660668
20.99363151937723,105.86925275623798,"[5739101752, 5629422900]",1.77138
20.99370033480227,105.86924462579191,"[5739101752, 5629422900]",9.300325
20.993723887950182,105.86923942901194,"[5739101752, 5629422900]",11.958622
20.99381558597088,105.86917974986136,"[5629422902, 5629422900]",10.91888
20.993868140503764,105.86914219893515,"[5629422902, 5629422900]",6.967285
20.993948355317116,105.8691172208637,"[8333774423, 5629422902]",4.367552
20.994095960631967,105.86913155391812,"[8333774423, 5629422902]",6.135371
20.99425689317286,105.86911235935986,"[8333774423, 5629422902]",4.159573
20.994270388036966,105.86910204961896,"[8333774423, 5629422902]",3.11968
20.99435068666935,105.86912518367171,"[8333774423, 8830921124]",5.615424
20.99450315348804,105.86917027831078,"[8333774423, 8830921124]",10.399522
20.99464966915548,105.86917187087238,"[8333774423, 8830921124]",10.711473
20.994802890345454,105.86915116757154,"[8333774423, 8830921124]",8.631114
20.994913782924414,105.86911914870143,"[8333774423, 8830921124]",5.303456
20.99509189836681,105.86916072294116,"[8333774423, 8830921124]",9.774997
20.995144871994853,105.86917296051979,"[8333774423, 8830921124]",11.127409
20.99520044401288,105.8691671770066,"[8830921124, 5629422898]",10.503506
20.995354168117046,105.86913767270744,"[8830921124, 5629422898]",7.591221
20.995536725968122,105.86917296051979,"[8830921124, 5629422898]",11.335378
20.995651725679636,105.86924714036286,"[11173421915, 5629422898]",19.134357
20.995840318500996,105.86936214007437,"[11173421915, 5629422898]",31.197585
20.99587183445692,105.86938879452646,"[11173421915, 5629422898]",34.109219
20.99617425352335,105.86913147009909,"[11173421915, 5629422898]",7.487232
20.996225299313664,105.86911286227405,"[11173421915, 5629422898]",5.615424
20.99633359350264,105.86906525306404,"[11173421915, 5629422898]",0.727925
20.996489329263568,105.86895327083766,"[10284870893, 10284870902]",2.495744
20.996556552127004,105.86895025335252,"[10284870893, 10284870902]",2.911701
20.996584547683597,105.86896441876888,"[10284870893, 10284870902]",1.455851
20.996608939021826,105.8689565397799,"[10284870893, 10284870902]",2.183776
20.99664531648159,105.86892619729042,"[10284870898, 10284870893]",5.408578
20.99664523266256,105.86891379207373,"[10284870898, 10284870893]",6.656238
20.996695943176746,105.86883952841163,"[10284870903, 10284870894]",9.410455
20.996744642034173,105.8687889855355,"[10284870903, 10284870894]",3.985604
20.996794681996107,105.86870147846639,"[10284870903, 10284870894]",1.549957
20.996804824098945,105.86854155175388,"[10284870903, 10284859789]",2.65707
20.99681002087891,105.86841682903469,"[10284870903, 10284859789]",3.210626
20.996806835755706,105.86835782043636,"[10284870903, 10284859789]",2.878492
20.996820582076907,105.8683124743402,"[10284870822, 4022914505]",3.210626
20.996811529621482,105.86811675690114,"[10284870903, 10284859789]",3.321337
20.996810691431165,105.86808658204973,"[10284870903, 10284859789]",3.210626
20.99682217463851,105.868005361408,"[10284870822, 4022914505]",3.210626
20.996823767200112,105.86799622513354,"[10284870822, 4022914505]",2.989203
20.996844554319978,105.8679636195302,"[10284870822, 4022914505]",0.664267
20.99689057096839,105.86793998256326,"[10139175535, 10139175536]",1.217824
20.9969384316355,105.8679184410721,"[10139175535, 10139175536]",3.874893
20.99698092788458,105.86788667365909,"[10139175534, 10139175533]",8.284348
20.997021663933992,105.86786622181535,"[10139175529, 10139175528]",8.215903
20.99705284461379,105.86785892955959,"[10139175529, 10139175528]",7.591221
20.997115541249514,105.86787644773722,"[10139175529, 10139175528]",9.359695
20.9972785692662,105.86786136031151,"[10139175529, 10139175528]",7.903189
20.99744562059641,105.86782389320433,"[11289952331, 11289952330]",1.328535
20.99756095558405,105.86780386045575,"[10139175529, 10139175528]",2.183776
20.997746028006077,105.86778986267745,"[10139175529, 10139175528]",0.935904
20.9978639613837,105.86779665201902,"[10139175528, 10139175527]",1.149228
