lat,lon,nodes,distance
1.35339,103.78539,"[6038460217, 563597788]",2.589153
1.35334,103.7853,"[563597790, 563597788]",3.687467
1.35329,103.78507,"[5148272488, 5148272485]",0.221136
1.35323,103.78492,"[5148272491, 5148272490]",2.433372
1.35304,103.78467,"[5148272493, 5148272492]",1.191927
1.35296,103.78449,"[5148272494, 5148272493]",1.154986
1.35294,103.78433,"[5148272495, 5148272494]",1.610687
1.35295,103.78423,"[5148272495, 5148272494]",5.637406
1.35332,103.78391,"[563630167, 563630168]",2.82379
1.35345,103.78381,"[563630168, 563630169]",4.158549
1.35361,103.78375,"[563630169, 563630158]",6.413298
1.35415,103.78345,"[4901445766, 563630174]",1.941559
1.35432,103.78337,"[4901445766, 563630174]",1.84003
1.3545,103.7833,"[4901445766, 563630174]",3.082401
1.35486,103.78312,"[5187441791, 563630178]",1.110299
1.35579,103.78263,"[563630148, 563630182]",1.591606
1.35607,103.7825,"[563630148, 563630182]",1.242639
1.3561,103.78243,"[5187441792, 563630148]",4.526417
1.35619,103.78236,"[5187441792, 563630148]",7.461231
1.35626,103.78232,"[5187441784, 5187441792]",8.342646
1.3563,103.78231,"[5187441784, 5187441792]",8.40072
1.35634,103.78233,"[5187441784, 5187441792]",5.346163
1.35639,103.78237,"[5187441784, 5187441792]",0.111289
1.35648,103.78243,"[563630150, 5187441784]",8.957775
1.35677,103.78229,"[5187441793, 5187441762]",10.528658
1.35681,103.78223,"[5187441790, 5187441793]",9.752883
1.35682,103.78216,"[563630151, 5187441790]",4.651779
1.35763,103.7817,"[563630220, 9821433872]",3.680439
1.35791,103.78154,"[563630220, 9821433872]",3.432128
1.35809,103.78147,"[563630220, 9821433872]",6.518848
1.35816,103.78141,"[563630220, 9821433872]",4.479061
1.35816,103.78141,"[563630220, 9821433872]",4.479061
1.3583,103.78132,"[563630220, 9821433872]",3.432128
1.3585,103.78121,"[5187441783, 459816371]",0.895812
1.35881,103.78107,"[5187441783, 459816371]",2.883091
1.35911,103.7809,"[563630206, 5187441783]",2.711132
1.3594,103.78072,"[5187441788, 5187441787]",4.344478
1.35962,103.78066,"[5187441789, 5187441788]",4.293554
1.35977,103.78063,"[5187441785, 5187441789]",7.111685
1.36002,103.78048,"[5187441786, 5187441785]",5.269206
1.36081,103.78005,"[5187441786, 5187441785]",4.922321
1.3615,103.77969,"[563630249, 5187441786]",2.088478
1.36205,103.7795,"[563630249, 5187441786]",9.596249
1.36263,103.77927,"[5148274190, 459816340]",0.221136
1.36263,103.77939,"[5148274190, 459816340]",0.0
1.36266,103.77951,"[459816340, 459816343]",4.757092
1.36276,103.77944,"[5187441769, 459816343]",2.336944
1.36292,103.77933,"[5187441769, 459816343]",0.994111
1.36322,103.77909,"[5148274192, 546195290]",3.281547
1.36336,103.77902,"[546195301, 546195299]",4.211623
1.36428,103.77879,"[548101730, 546195305]",6.33888
1.36542,103.77842,"[546195330, 546195327]",1.558044
1.36544,103.77853,"[5229106048, 546195327]",4.186769
1.36542,103.77859,"[5229106050, 5229106048]",0.56393
1.36542,103.77863,"[5229106050, 5229106048]",0.349875
1.36543,103.77865,"[5229106050, 5229106048]",0.221136
1.36554,103.77868,"[5229106051, 5229106049]",0.111289
1.36566,103.7787,"[5229106052, 5229106051]",2.337066
1.36586,103.77869,"[5229106052, 5229106051]",1.112889
1.36651,103.7786,"[5229106054, 5229106053]",0.786829
1.36678,103.77856,"[5229106055, 5229106054]",0.111289
1.367,103.7785,"[5229106056, 5229106055]",0.111289
1.36712,103.77846,"[7553250571, 5229106056]",1.895139
1.36722,103.77846,"[7553250571, 5229106057]",1.558044
1.36737,103.77848,"[5229106057, 5229106043]",0.111289
1.36749,103.77846,"[5229106043, 5229106058]",0.351699
1.36767,103.77838,"[5229106059, 5229106060]",0.351699
1.36781,103.77833,"[5229106060, 5229106044]",3.672532
1.36802,103.77836,"[5229106060, 5229106044]",0.556444
1.36817,103.77836,"[5229106060, 5229106044]",0.556444
1.36835,103.77835,"[5229106060, 5229106044]",1.891911
1.36848,103.77836,"[5229106060, 5229106044]",0.779022
1.3686,103.77834,"[5229106060, 5229106044]",3.116088
1.36871,103.77833,"[5229106060, 5229106044]",4.340266
1.36881,103.77834,"[5229106044, 5229106061]",4.670095
1.36888,103.77837,"[5229106061, 5229106045]",5.278379
1.36895,103.7785,"[5229106062, 5229106046]",1.739695
1.36899,103.77854,"[5229106046, 5229106063]",4.211623
1.36903,103.77856,"[5229106046, 5229106063]",5.37012
1.36931,103.7785,"[5229106063, 5229106064]",1.118368
1.36965,103.77842,"[5229106064, 5229106065]",1.653219
1.36988,103.77832,"[5229106065, 5229106066]",1.890068
1.36988,103.77832,"[5229106065, 5229106066]",1.890068
1.36993,103.77828,"[5229106065, 5229106066]",1.890068
1.37007,103.77809,"[5229106042, 546195383]",4.27451
1.37042,103.77797,"[546195388, 548101740]",0.8098
1.37057,103.77794,"[546195388, 548101740]",0.458681
1.37078,103.77789,"[546195390, 546195388]",1.90019
1.3709,103.7778,"[5187441766, 5187441767]",0.351699
1.37101,103.77777,"[546195392, 5187441766]",0.0
1.37106,103.77784,"[1483501011, 4604163326]",2.119804
1.37111,103.77788,"[4604163325, 1483501011]",1.910504
1.3712,103.77794,"[4604163324, 619659941]",4.170787
1.37143,103.77793,"[4564594728, 619659942]",2.927116
1.37198,103.77785,"[4604163322, 4604163321]",2.642856
1.37232,103.77763,"[619659957, 619659960]",1.988223
1.37259,103.77751,"[619659964, 6581156057]",2.895622
1.37268,103.77751,"[4604163320, 4604163319]",3.453854
1.37278,103.77754,"[4604163318, 619659966]",3.604137
1.37283,103.77761,"[619659966, 4604163317]",0.784386
1.37288,103.77771,"[6581156060, 4604163316]",1.191927
1.37287,103.77778,"[6581156059, 4604163315]",3.927061
1.37281,103.77802,"[6581156061, 4604163311]",5.016643
1.37274,103.77835,"[9904152663, 4604163312]",3.115263
1.37269,103.77845,"[4604163312, 6581156063]",2.396759
1.37265,103.77848,"[4604163313, 6581156062]",3.695644
1.37248,103.77851,"[619659971, 619659973]",9.74816
1.37162,103.77875,"[619659973, 619659953]",9.795423
1.37162,103.77875,"[619659973, 619659953]",9.795423
1.3714,103.77882,"[619659953, 5227310613]",8.44716
1.37123,103.7789,"[6581156065, 619659955]",6.119456
1.37112,103.77901,"[6581156064, 619659948]",6.189015
1.37109,103.77917,"[6581156066, 619659950]",3.127741
1.37111,103.77963,"[619659951, 4096686595]",1.441684
1.37111,103.77998,"[619659985, 619659983]",0.742682
1.37108,103.78008,"[619659989, 619659985]",1.690776
1.37098,103.78001,"[4096664870, 619659985]",2.642856
1.37098,103.77993,"[4096664871, 4096664870]",0.110568
1.371,103.77986,"[4096664872, 4096664871]",4.060039
1.37097,103.77977,"[4096664872, 4096664871]",5.545321
1.37074,103.77942,"[4096664873, 4096664872]",0.0
1.3707,103.77935,"[4096664873, 4096664872]",0.247561
1.37058,103.77934,"[4096664874, 4096664873]",3.588601
1.37052,103.77934,"[4096664875, 4096664874]",1.1797
1.37052,103.77936,"[4096664875, 4096664874]",2.913277
1.37055,103.77941,"[4096664875, 4096664874]",9.294013
1.37056,103.77945,"[4096664875, 4096664874]",13.472125
1.37052,103.77947,"[4096664875, 4096664874]",12.292708
1.37044,103.77948,"[4096664876, 4096664875]",8.409189
1.37025,103.77939,"[4096664877, 4096664876]",0.497056
1.37015,103.77942,"[4096664878, 4096664877]",0.950095
1.37009,103.77952,"[4096664879, 4096664878]",3.169619
1.36998,103.77962,"[4096664880, 4096664879]",4.776261
1.36988,103.77974,"[4096664881, 4096664880]",7.146135
1.36983,103.77976,"[4096664881, 4096664880]",4.922363
1.36975,103.77975,"[4096664882, 4096664881]",4.670095
1.36966,103.77965,"[4096664883, 4096664882]",3.994283
1.36964,103.77964,"[4096664883, 4096664882]",4.561423
1.36958,103.77962,"[4096664883, 4096664882]",5.346163
1.36947,103.77964,"[4096664884, 4096664883]",0.895812
1.36941,103.77964,"[4096664885, 4096664884]",4.530921
1.36938,103.77961,"[4096664885, 4096664884]",3.821009
1.36934,103.77951,"[4096664886, 4096664885]",0.56393
1.36936,103.77944,"[4096664886, 4096664885]",1.673387
1.36939,103.77939,"[4096664886, 4096664885]",4.128681
1.36941,103.7793,"[4096664887, 4096664886]",9.12456
