lat,lon,nodes,distance
1.26921,103.82172,"[7007238635, 7007238636]",3.723799
1.26932,103.82169,"[7007238633, 7007238634]",0.950129
1.26979,103.82168,"[5148627214, 26782040]",0.66776
1.26973,103.82182,"[5152586354, 5152586352]",0.248536
1.26971,103.82186,"[5832491991, 5832491990]",2.359452
1.2696,103.82182,"[5152586344, 5152586345]",2.339774
1.26949,103.82181,"[5152586345, 3686697559]",0.567345
1.26939,103.82185,"[3686697559, 5152586351]",1.295658
1.26937,103.82188,"[5152586351, 5152586350]",0.349876
1.26933,103.8219,"[5832491986, 5832491987]",0.456059
1.26928,103.82192,"[5152586349, 5148627199]",1.593023
1.26919,103.82201,"[5148627199, 5148627200]",2.796252
1.26915,103.82214,"[682716070, 3686388567]",1.454514
1.26912,103.82232,"[3686388572, 682716070]",0.221136
1.26907,103.82239,"[5148627202, 5148627204]",0.110568
1.26907,103.82249,"[5832491993, 5832491992]",0.598796
1.26898,103.82255,"[6459145516, 5832490473]",1.491914
1.26888,103.8227,"[6459145516, 3686388564]",2.396788
1.26878,103.82279,"[3686388564, 5152586362]",0.798929
1.2687,103.8229,"[3686388564, 5152586362]",0.709796
1.26867,103.823,"[3686388563, 3686697558]",0.442271
1.26857,103.82303,"[6459145513, 5832490476]",7.724633
1.26842,103.82304,"[5832490479, 5832490478]",2.079858
1.26829,103.82309,"[3686388559, 6459145511]",0.248536
1.26823,103.82314,"[6459145511, 3149217235]",1.695784
1.2682,103.82316,"[6459145511, 3149217235]",1.943487
1.26807,103.82334,"[3686388557, 6459145508]",0.110568
1.26808,103.82356,"[3149217234, 3149217233]",2.416037
1.26806,103.82369,"[3149217233, 3149217232]",1.399505
1.26795,103.82391,"[3149217231, 3686388556]",0.247562
1.2679,103.82402,"[3686388554, 3149217230]",0.349876
1.2679,103.82419,"[3686697556, 8038971097]",0.247562
1.26791,103.82429,"[1948683079, 6459145507]",2.448453
1.26797,103.82428,"[6459145507, 1867272143]",3.674344
1.26821,103.82424,"[1867272143, 26782086]",5.592061
1.26855,103.82422,"[26782086, 1867272146]",5.454494
1.26885,103.82421,"[26782086, 1867272146]",5.569058
1.26897,103.82418,"[1867272146, 1867272148]",6.854669
1.26925,103.82405,"[5148627217, 3686388571]",0.645838
1.26934,103.82403,"[3686388574, 5148627217]",8.068791
1.26942,103.82404,"[1867272151, 4600776969]",9.587179
1.2695,103.82408,"[1867272151, 4600776969]",8.556345
1.26962,103.82424,"[4600776967, 26782213]",5.110057
1.2697,103.82436,"[4600776967, 26782213]",6.002924
1.26979,103.82446,"[4600776966, 4449659757]",4.970716
1.26974,103.82475,"[4449659758, 4449659759]",4.312144
1.26971,103.82506,"[4449659761, 4600782228]",1.33552
1.26977,103.82453,"[7007238670, 4449659757]",0.99511
1.2697,103.82448,"[4600776966, 26782239]",2.156414
1.26959,103.82433,"[4600776967, 26782213]",2.830244
1.26951,103.82421,"[26782213, 4600776968]",2.275604
1.26941,103.82412,"[4600776969, 4600776970]",0.567345
1.26932,103.82411,"[4600776970, 1867272150]",1.33552
1.2689,103.82428,"[26782086, 1867272146]",2.450948
1.26886,103.82428,"[26782086, 1867272146]",2.339774
1.26868,103.82429,"[26782086, 1867272146]",2.784529
1.26833,103.8243,"[1867272143, 26782086]",2.347598
1.26804,103.82434,"[7007238658, 7007238657]",0.897186
1.2679,103.82436,"[7007238657, 3149218549]",1.376096
1.26788,103.82429,"[1948683079, 1867272142]",1.695784
1.26791,103.82429,"[1948683079, 6459145507]",2.448453
1.26789,103.82415,"[3149217230, 3686697556]",1.475649
1.26792,103.82398,"[3686388556, 3686388554]",0.645838
1.26806,103.82369,"[3149217233, 3149217232]",1.399505
1.26808,103.82356,"[3149217234, 3149217233]",2.416037
1.26807,103.82341,"[6459145508, 3149217234]",0.221136
1.26811,103.82327,"[3686388558, 6459145510]",3.023161
1.2682,103.82316,"[6459145511, 3149217235]",1.943487
1.26833,103.82307,"[3149217236, 6459145512]",1.229209
1.26842,103.82304,"[5832490479, 5832490478]",2.079858
1.26857,103.82303,"[6459145513, 5832490476]",7.724633
1.26867,103.823,"[3686388563, 3686697558]",0.442271
1.2687,103.8229,"[3686388564, 5152586362]",0.709796
1.26878,103.82279,"[3686388564, 5152586362]",0.798929
1.26888,103.8227,"[6459145516, 3686388564]",2.396788
1.26894,103.82259,"[6459145516, 5832490473]",1.022223
1.26904,103.8225,"[5832490472, 5832490473]",0.917397
1.26908,103.82248,"[5832491993, 5832491992]",2.004924
1.26907,103.82239,"[5148627202, 5148627204]",0.110568
1.26912,103.82232,"[3686388572, 682716070]",0.221136
1.26916,103.82209,"[596417226, 3686388567]",1.295158
1.26919,103.82201,"[5148627199, 5148627200]",2.796252
1.26928,103.82192,"[5152586349, 5148627199]",1.593023
1.26935,103.8219,"[5832491986, 5832491987]",1.783033
1.26938,103.82188,"[5152586351, 5152586350]",1.345355
1.26943,103.82182,"[5152586345, 3686697559]",0.458699
1.26949,103.82181,"[5152586345, 3686697559]",0.567345
1.2696,103.82182,"[5152586344, 5152586345]",2.339774
