lat,lon,nodes,distance
1.35346,103.79047,"[563597751, 563597749]",3.783716
1.35336,103.79003,"[6503303454, 563597753]",4.05596
1.35335,103.78986,"[563597755, 6503303454]",4.534649
1.35338,103.7894,"[563597760, 563597757]",4.347901
1.35344,103.78901,"[563597761, 563597760]",4.4908
1.35346,103.78901,"[563597761, 563597760]",6.617752
1.35354,103.78844,"[2689633872, 2689633873]",5.802066
1.35354,103.78836,"[563597763, 2689633872]",7.309937
1.35349,103.78827,"[563597770, 563597763]",5.284578
1.35344,103.78813,"[563597770, 563597763]",5.284578
1.35332,103.78779,"[563597770, 563597763]",5.284578
1.35327,103.78764,"[563597770, 563597763]",5.634387
1.35323,103.78747,"[563597772, 563597770]",5.509632
1.35322,103.78721,"[563597773, 2689633871]",5.446327
1.35325,103.78708,"[563597775, 563597773]",5.07692
1.35333,103.78689,"[563597776, 563597775]",5.91897
1.35343,103.78665,"[563597776, 563597775]",6.967823
1.35349,103.78645,"[563597778, 563597776]",7.917729
1.35354,103.78601,"[563597780, 563597778]",7.74695
1.35353,103.78579,"[563597784, 563597782]",6.877755
1.3535,103.78562,"[563597784, 563597782]",5.36367
1.35345,103.78549,"[563597786, 563597784]",4.934777
1.35334,103.7853,"[563597790, 563597788]",3.687467
1.35328,103.78503,"[5148272489, 5148272488]",0.69975
1.35323,103.78492,"[5148272491, 5148272490]",2.433372
1.35299,103.78459,"[5148272494, 5148272493]",1.154986
1.35294,103.78433,"[5148272495, 5148272494]",1.610687
1.35295,103.78423,"[5148272495, 5148272494]",5.637406
1.35323,103.784,"[5187441764, 563630167]",3.060621
1.35345,103.78381,"[563630168, 563630169]",4.158549
1.35361,103.78375,"[563630169, 563630158]",6.413298
1.35372,103.78368,"[563630158, 4901445766]",4.818266
1.35431,103.78335,"[4901445766, 563630174]",0.745584
1.35462,103.78323,"[563630176, 563630177]",0.111289
1.35471,103.78318,"[563630176, 563630177]",2.110194
1.35471,103.78318,"[563630176, 563630177]",2.110194
1.35546,103.78275,"[563630179, 9821433867]",2.485279
1.35577,103.78257,"[563630148, 563630182]",5.4745
1.35561,103.78222,"[5187441763, 639567943]",3.595139
1.35537,103.78198,"[639567935, 639567936]",0.955252
1.35518,103.78188,"[5148274193, 639567937]",2.006249
1.35472,103.78161,"[639567938, 639567939]",4.713134
1.35448,103.78144,"[639567939, 639567940]",8.837582
1.35434,103.78138,"[639567940, 639567942]",8.20142
1.35401,103.78124,"[639567942, 639567925]",4.230935
1.35382,103.7811,"[639567925, 639567926]",5.606435
1.3535,103.78088,"[639567927, 639567929]",0.495121
1.35348,103.78082,"[639567927, 639567929]",1.882375
1.3534,103.78052,"[639567930, 639567931]",5.226397
1.35339,103.78026,"[639567931, 639567932]",3.059098
1.35342,103.78008,"[639567932, 639567933]",0.495121
1.35351,103.77987,"[639567934, 394488105]",1.237803
1.35356,103.7798,"[639567934, 394488105]",0.156877
1.35335,103.77969,"[394488104, 394488105]",1.343221
1.3531,103.77952,"[394488098, 394488102]",0.895812
1.35299,103.77948,"[394488095, 394488098]",1.601839
1.35293,103.77947,"[394488095, 394488098]",4.191964
1.35288,103.77942,"[394488095, 394488098]",2.496297
1.35275,103.77937,"[394488092, 394488095]",3.241616
1.35271,103.77935,"[394488092, 394488095]",2.890745
1.35266,103.77928,"[394488088, 394488092]",1.144043
1.35247,103.77917,"[394488085, 394488088]",2.336944
1.35241,103.77915,"[394488085, 394488088]",1.491167
1.35238,103.77913,"[394488085, 394488088]",2.088478
1.35232,103.77908,"[394488085, 394488088]",4.278031
1.35228,103.77906,"[4740095240, 394488085]",4.818266
1.35215,103.77904,"[4740095240, 394488085]",2.251688
1.35209,103.77903,"[4740095240, 394488085]",1.055097
1.35209,103.77903,"[4740095240, 394488085]",1.055097
1.35189,103.77895,"[4740095240, 394488082]",1.796325
1.35177,103.77896,"[394488082, 5004602803]",3.377308
1.3516,103.77892,"[5004602803, 394488078]",0.333867
