lat,lon,nodes,distance
1.27826,103.81263,"[5152676833, 1992298040]",0.645838
1.27835,103.81244,"[6978526885, 5152676833]",0.248536
1.27864,103.81206,"[6978586901, 6978586900]",1.906506
1.27864,103.81206,"[6978586901, 6978586900]",1.906506
1.27872,103.81193,"[6978586900, 6978586899]",1.049629
1.27876,103.81181,"[6978586899, 6978586898]",0.805346
1.27877,103.81175,"[6978586899, 6978586898]",0.349876
1.27885,103.81175,"[1992298100, 1992298080]",0.222587
1.27889,103.81174,"[1992298130, 1992298100]",0.247562
1.2789,103.81171,"[1992298130, 1992298100]",0.0
1.27905,103.81138,"[1992298130, 1992298100]",0.495125
1.27908,103.81132,"[1992298140, 1992298130]",0.33388
1.27902,103.81128,"[1992298130, 681229440]",1.023246
1.27896,103.81122,"[681229440, 681229441]",3.01834
1.27893,103.81113,"[681229440, 681229441]",4.81782
1.27894,103.8111,"[1992298102, 681229441]",2.85976
1.27889,103.81105,"[1992298102, 681229441]",4.212289
1.27887,103.81097,"[1992298097, 1992298087]",0.351712
1.27886,103.81052,"[9794058939, 9794058938]",0.556467
1.27877,103.81052,"[9794058939, 9794058938]",1.00164
1.27875,103.8105,"[9794058939, 9794058938]",1.224227
1.27875,103.81047,"[9794058939, 9794058938]",4.568382
1.27878,103.81032,"[5219411940, 4329584147]",5.979989
1.27878,103.81032,"[5219411940, 4329584147]",5.979989
1.2788,103.81017,"[4329584146, 4329584145]",4.990659
1.27876,103.80999,"[4329584145, 4329584144]",4.198514
1.27873,103.80981,"[4329584144, 4329584151]",3.65552
1.27873,103.80977,"[4329584151, 4329584143]",3.994419
1.27873,103.80977,"[4329584151, 4329584143]",3.994419
1.27868,103.80968,"[5248112900, 5148649606]",0.110568
1.27879,103.80962,"[4329584143, 5148649608]",0.567345
1.27894,103.80959,"[247048664, 4693255944]",1.376096
1.27899,103.80959,"[247048664, 4693255944]",2.644317
1.27899,103.80956,"[247048664, 4693255944]",0.567345
