lat,lon,nodes,distance
1.34141,103.82034,"[3337803819, 3337803816]",0.800931
1.34157,103.82043,"[3337803819, 3337803816]",1.510327
1.34175,103.82045,"[10606118604, 661041622]",5.454386
1.34193,103.82047,"[1125526669, 1125374883]",0.784394
1.34199,103.8204,"[1125526669, 1125374883]",1.411909
1.34223,103.82018,"[3337829895, 1125526669]",0.313758
1.34234,103.8201,"[1628371946, 3337829895]",0.400465
1.34247,103.82005,"[439978385, 1628371946]",0.91738
1.34262,103.82003,"[215366663, 439978385]",0.111291
1.34279,103.82006,"[215366707, 3337829906]",4.049077
1.34298,103.82013,"[215366707, 3337829906]",5.454924
1.34306,103.8202,"[3337829935, 215366707]",6.441723
1.34325,103.82039,"[215366743, 3337829935]",2.796236
1.34336,103.82057,"[3337829944, 215366743]",0.945456
1.34343,103.82075,"[3337829944, 215366743]",0.742685
1.34356,103.82116,"[215366768, 3337829947]",3.848632
1.34373,103.8218,"[3337829957, 215366768]",0.456059
1.34381,103.82214,"[439978380, 3337829957]",0.456059
1.34386,103.82243,"[3337829966, 3337829963]",1.216246
1.34387,103.8227,"[3337829966, 3337829963]",2.100789
1.34384,103.82294,"[3337829961, 3337829966]",2.58173
1.34375,103.82312,"[3337829958, 3337829961]",2.032955
1.34366,103.82322,"[1125526128, 3337829955]",2.438141
1.34358,103.82328,"[3337829946, 1125526128]",4.832209
1.34334,103.82335,"[661041643, 3337829946]",2.95488
1.34313,103.8234,"[5157714400, 3337829924]",1.796356
1.34307,103.82344,"[5157714400, 3337829924]",3.386863
1.34303,103.82349,"[3337829911, 5157714403]",2.65971
1.34305,103.82354,"[5157714401, 215366946]",0.45869
1.34309,103.82358,"[215366946, 10605937955]",5.012981
1.34328,103.82358,"[3337829930, 3337829940]",3.862244
1.34357,103.82367,"[3337829940, 3337829950]",3.553365
1.34384,103.82383,"[3337829959, 3337829965]",3.486314
1.34394,103.82394,"[3337829965, 3337829970]",2.441454
1.34408,103.82414,"[3337829971, 3337829973]",1.237808
1.34414,103.8243,"[3337829976, 5157715627]",0.56393
1.34418,103.82475,"[5157715627, 3337829979]",0.221136
1.3442,103.82543,"[3337829977, 5157714399]",2.432492
1.34418,103.82555,"[5157714399, 3337829974]",1.783033
1.34416,103.82562,"[3337829974, 5157714398]",1.685833
1.34407,103.82581,"[5157714398, 10608053013]",2.129868
1.34387,103.82615,"[5157714398, 10608053013]",0.892865
1.3437,103.82648,"[215367049, 10608053014]",1.485369
1.34367,103.82659,"[10608053014, 5157715626]",2.173237
1.34363,103.8267,"[5157715626, 3337829943]",2.33659
1.34344,103.82698,"[3337829943, 3337829933]",1.57763
1.34326,103.82715,"[3337829943, 3337829933]",3.311398
1.34316,103.82727,"[3337829931, 5157715625]",1.19193
1.34313,103.82735,"[5157715625, 3337829929]",1.326814
1.34312,103.82769,"[5157715625, 3337829929]",0.995111
1.34305,103.82796,"[3337829929, 5157715624]",3.329154
1.34283,103.82831,"[215367162, 3337829901]",4.588504
1.34233,103.82885,"[1125373030, 3337828992]",1.255031
1.34193,103.82922,"[3337828992, 3337828988]",0.941273
1.34149,103.82953,"[1125526098, 5157714390]",3.239098
1.34138,103.82968,"[5157714389, 5157715621]",2.926103
1.34133,103.82971,"[5157714389, 5157715621]",3.480233
1.3414,103.82974,"[5157714388, 5157714389]",0.895826
1.3419,103.82967,"[1125526052, 4826516861]",0.786845
1.34232,103.82958,"[1125526052, 4826516861]",0.0
1.3427,103.82952,"[4811020465, 5157714393]",0.111291
1.34274,103.82955,"[5157714393, 5157714394]",2.402792
1.34278,103.82957,"[5157714394, 4811020464]",1.335264
1.34282,103.82967,"[5157714395, 4811020459]",1.673387
1.34279,103.82994,"[5157714392, 4811020456]",0.456059
1.34277,103.83038,"[5157714392, 4811020455]",3.986661
1.34278,103.83055,"[5157714391, 1125376158]",4.214822
1.34266,103.83056,"[1628371958, 1125376158]",7.797438
1.34261,103.83057,"[1628371953, 1628371958]",7.249442
1.34248,103.8306,"[1628371949, 1628371953]",2.310824
1.34239,103.83069,"[5157714382, 5157714370]",2.5902
1.34233,103.83071,"[5157714381, 5157714382]",2.883137
1.34225,103.83071,"[5157714373, 5157714371]",0.710807
1.34221,103.83072,"[4811019905, 4811019904]",2.784802
1.34219,103.83075,"[4811019905, 4811019904]",1.24266
1.3422,103.83082,"[4811019908, 4811019910]",3.544331
1.34217,103.83084,"[4811019908, 4811019910]",3.450484
1.34212,103.83085,"[5157714380, 4811019908]",0.248532
1.34208,103.83094,"[5157714380, 4811020474]",1.937505
1.34205,103.83099,"[5157714380, 4811020474]",1.937505
1.34196,103.83098,"[4811020474, 5157714375]",0.779038
1.3419,103.831,"[5157714375, 5157714379]",0.248532
1.34188,103.83102,"[5157714379, 5157714374]",0.470636
1.34185,103.83107,"[5157714374, 5157714376]",1.937505
1.3418,103.83114,"[5157714376, 4811020476]",0.912118
1.34183,103.83122,"[4811019900, 5157714378]",2.250403
1.34183,103.83127,"[4811019900, 5157714378]",3.274449
1.34158,103.83136,"[1628371840, 661041629]",0.111291
1.34143,103.83132,"[1628371840, 1713291182]",1.025741
1.34124,103.83128,"[1628371840, 1713291182]",1.134669
1.34113,103.8313,"[5158042830, 5158041583]",1.751945
1.34104,103.83128,"[1125376598, 439978157]",8.505674
1.34098,103.83126,"[1125376598, 439978157]",2.495328
1.34104,103.83218,"[1628371785, 439978156]",2.552783
1.34102,103.83268,"[439978155, 2476461750]",0.221136
1.34102,103.83277,"[1628371763, 439978155]",0.331704
1.34103,103.83318,"[1628371770, 5158042836]",0.672677
1.34131,103.83364,"[7318028292, 5158042864]",4.274059
1.34164,103.83412,"[5158042863, 1628371863]",0.110568
1.34165,103.8342,"[1628371863, 439978152]",2.839162
1.34178,103.83443,"[1628371863, 439978152]",1.263782
1.34182,103.8345,"[5158041580, 439978152]",2.280253
1.34182,103.83458,"[5158041580, 439978152]",6.902668
1.34191,103.83466,"[2596121269, 2596121257]",6.805062
1.34192,103.83476,"[2596121257, 2596121261]",3.909677
1.34192,103.83478,"[2596121257, 2596121261]",3.839178
1.34192,103.83479,"[5158041603, 2596121259]",3.590671
1.34191,103.83482,"[5158041603, 2596121259]",0.111291
1.34204,103.83486,"[5158041604, 5158041603]",1.988255
1.34241,103.83537,"[5158041599, 4954246721]",0.595965
1.34258,103.83561,"[1713291236, 1713291233]",1.112911
1.34269,103.83562,"[1713291236, 1713291233]",0.556456
1.34297,103.83564,"[1713291250, 1713291236]",0.111291
1.34322,103.83561,"[1713291254, 1713291258]",0.556456
1.34341,103.83561,"[1713291258, 1628371993]",1.00162
1.34349,103.83559,"[4954224551, 4954224545]",1.090145
1.34388,103.83534,"[563630508, 563630510]",0.555156
1.34395,103.83529,"[563630510, 563630513]",0.248532
