lat,lon,nodes,distance
1.35622,103.80139,"[563630254, 563630253]",3.115263
1.35614,103.80115,"[563630254, 563630253]",1.960288
1.35607,103.80089,"[563630254, 563630253]",2.416031
1.35598,103.80052,"[563630254, 563630253]",4.270244
1.35592,103.80032,"[563630254, 563630253]",3.920576
1.35582,103.80007,"[563630255, 563630254]",0.805344
1.3558,103.79983,"[563630255, 563630254]",5.500918
1.35557,103.79896,"[563630255, 563630254]",5.714564
1.3554,103.79849,"[563630251, 563630255]",1.368175
1.35537,103.79837,"[563630251, 563630255]",1.824234
1.3553,103.79823,"[563630251, 563630255]",1.504736
1.35529,103.79806,"[563630251, 563630255]",2.522477
1.35526,103.79798,"[563597726, 563630251]",1.475647
1.35522,103.7979,"[563597726, 563630251]",0.672677
1.35522,103.79779,"[563597726, 563630251]",2.280292
1.35518,103.7976,"[563597726, 563630251]",3.085302
1.35511,103.79739,"[563597726, 563630251]",1.127859
1.35507,103.79728,"[563597726, 563630251]",0.247561
1.35505,103.7972,"[563597726, 563630251]",0.247561
1.35504,103.79718,"[563597726, 563630251]",0.805344
1.35501,103.79717,"[563597726, 563630251]",3.75579
1.35501,103.79708,"[7647995282, 2689633874]",1.144043
1.35501,103.79708,"[7647995282, 2689633874]",1.144043
1.35461,103.7958,"[563597728, 1800122634]",1.368175
1.35461,103.7958,"[563597728, 1800122634]",1.368175
1.35394,103.79352,"[1800122634, 563597736]",0.0
1.35381,103.79303,"[563597736, 563597738]",0.56393
1.35371,103.79243,"[563597736, 563597738]",0.781935
1.35367,103.79209,"[563597740, 563597742]",1.111265
1.3537,103.79185,"[563597740, 563597742]",2.876918
1.35371,103.79157,"[563597742, 563597745]",4.649182
1.3537,103.7914,"[563597745, 6503303453]",4.599732
1.3537,103.7914,"[563597745, 6503303453]",4.599732
1.35353,103.79064,"[563597751, 563597749]",6.306193
1.35348,103.79046,"[563597751, 563597749]",6.170604
1.35338,103.79002,"[6503303454, 563597753]",6.420161
1.35336,103.78985,"[563597755, 6503303454]",5.643353
1.35337,103.78967,"[6503303455, 563597755]",6.085306
1.3534,103.78939,"[563597760, 563597757]",6.364944
1.35353,103.78849,"[2689633873, 563597762]",4.986744
1.35353,103.78838,"[2689633872, 2689633873]",5.83612
1.35347,103.78824,"[563597770, 563597763]",4.339295
1.35335,103.78787,"[563597770, 563597763]",5.530363
1.35323,103.78752,"[563597772, 563597770]",4.4908
1.35322,103.78731,"[2689633871, 563597772]",6.447607
1.35324,103.78712,"[563597775, 563597773]",5.569417
1.35327,103.78701,"[563597775, 563597773]",4.377657
1.35327,103.78701,"[563597775, 563597773]",4.377657
1.35343,103.78665,"[563597776, 563597775]",6.967823
1.35349,103.78645,"[563597778, 563597776]",7.917729
1.35352,103.78626,"[563597780, 563597778]",7.200686
1.35353,103.78579,"[563597784, 563597782]",6.877755
1.35347,103.78553,"[563597786, 563597784]",5.530363
1.35347,103.78553,"[563597786, 563597784]",5.530363
1.35339,103.78539,"[6038460217, 563597788]",2.589153
1.35339,103.78539,"[6038460217, 563597788]",2.589153
1.35339,103.78539,"[6038460217, 563597788]",2.589153
1.35339,103.78539,"[6038460217, 563597788]",2.589153
1.35331526,103.78527775,"[563597790, 563597788]",2.73577
